Subject	Word	VOT	Length	Density	Frequency	SumSegProbability	SumBiProb	MinPair	Pair	Vowel	Consonant	Prevoiced	x	y
2	bum	0.014132578	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
2	bum	-0.034075224	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	1		
2	bump	-0.070063149	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	1		
2	bump	-0.170109127	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	1		
2	bump	-0.127720367	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	1		
2	bun	-0.113944498	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
2	bun	-0.149598585	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
2	bun	-0.068402663	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
2	bust	0.014883815	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
2	bust	0.010464367	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
2	bust	-0.098573362	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	1		
2	dab	-0.094879063	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	1		
2	dab	-0.10655102	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	1		
2	dab	-0.042525321	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	1		
2	daft	0.020736808	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
2	daft	0.013623982	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
2	daft	0.016211007	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
2	darn	0.017132375	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
2	darn	-0.031149579	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
2	darn	-0.046868859	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	1		
2	dart	0.011568053	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
2	dart	-0.090552939	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	1		
2	dart	0.013278026	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
2	deaf	-0.158923933	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	1		
2	deaf	0.021587565	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
2	deaf	-0.089737549	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	1		
2	deal	-0.120926371	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
2	deal	-0.183877551	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
2	deal	-0.104779541	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
2	dealt	-0.076973399	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	1		
2	dealt	-0.019901199	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	1		
2	dealt	-0.021798942	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	1		
2	deep	0.029617457	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
2	deep	0.022736377	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
2	deep	-0.029422579	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	1		
2	delve	-0.009495795	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
2	delve	0.018583961	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
2	delve	0.020143232	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
2	den	-0.116434642	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
2	den	-0.135381708	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
2	den	-0.058385164	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
2	dense	-0.049643293	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	1		
2	dense	0.018067386	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
2	dense	-0.008975813	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	1		
2	dent	0.012759025	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
2	dent	-0.071691991	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	1		
2	dent	0.019670742	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
2	dibs	0.010065536	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
2	dibs	0.017504029	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
2	dibs	0.017653268	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
2	dill	-0.105364431	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
2	dill	-0.095044321	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
2	dill	-0.129507433	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
2	din	-0.066433107	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	1		
2	din	-0.124685941	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	1		
2	din	0.019800912	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
2	dip	0.021690303	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
2	dip	0.025524225	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
2	dip	0.023651738	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
2	disc	0.023271476	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
2	disc	0.018197513	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
2	disc	-0.067144747	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	1		
2	ditch	0.016487257	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
2	ditch	0.017514747	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
2	ditch	0.018780425	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
2	does	0.015416972	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
2	does	-0.077898715	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	1		
2	does	0.020545239	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
2	done	0.015181848	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
2	done	-0.053349962	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	1		
2	done	0.021573683	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
2	dour	-0.064704619	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	1		
2	dour	0.013130996	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
2	dour	0.015941683	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
2	douse	0.015103637	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
2	douse	-0.019871909	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	1		
2	douse	0.014338121	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
2	dub	-0.051351906	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
2	dub	0.020862474	3	29	1.08	0.117	0.006	0.5	14D	AH	D	0		
2	dub	-0.08165933	3	29	1.08	0.117	0.006	0.5	14D	AH	D	1		
2	dumb	-0.049894786	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	1		
2	dumb	0.013406918	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
2	dumb	-0.061858277	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	1		
2	dunce	0.014316156	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
2	dunce	0.016969846	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
2	dunce	-0.107598988	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	1		
2	dune	0.016321995	3	37	1	0.1701	0.0043	0.5	15D	UW	D	0		
2	dune	-0.101758481	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
2	dune	-0.089238979	3	37	1	0.1701	0.0043	0.5	15D	UW	D	1		
2	dupe	0.012435553	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
2	dupe	0.014132578	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
2	dupe	-0.040456386	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	1		
2	dusk	0.014336169	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
2	dusk	0.012685543	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
2	dusk	-0.017511338	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	1		
2	gain	0.013763615	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
2	gain	-0.033681357	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
2	gain	-0.064995518	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	1		
2	gap	0.021339885	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
2	gap	-0.068955511	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
2	gap	-0.077731245	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	1		
2	gas	-0.089181154	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
2	gas	-0.027475198	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	1		
2	gas	0.019507922	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
2	gash	0.015960279	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
2	gash	0.016782896	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
2	gash	-0.046403061	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	1		
2	gasp	-0.072298163	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	1		
2	gasp	-0.077742819	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	1		
2	gasp	0.021822772	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
2	gate	-0.106500087	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
2	gate	-0.080657103	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
2	gate	-0.103196019	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	1		
2	ghoul	-0.061985747	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	1		
2	ghoul	0.019997005	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
2	ghoul	-0.015764887	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	1		
2	gift	0.015913431	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
2	gift	-0.063008314	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	1		
2	gift	0.022252843	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
2	gig	-0.040545248	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
2	gig	-0.016621315	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
2	gig	-0.085469388	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	1		
2	gild	-0.069568707	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	1		
2	gild	-0.015641723	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	1		
2	gild	0.024817907	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
2	gill	-0.123444822	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	1		
2	gill	-0.171729197	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	1		
2	gill	-0.081253644	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	1		
2	gimp	-0.064187796	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
2	gimp	-0.068206997	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
2	gimp	-0.092849584	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	1		
2	gob	0.019442658	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
2	gob	0.0191344	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
2	gob	-0.088690854	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	1		
2	goof	0.024422291	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
2	goof	0.012090876	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
2	goof	-0.01212282	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	1		
2	goon	-0.082205651	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
2	goon	-0.026917579	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
2	goon	-0.084108718	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	1		
2	goose	-0.027742305	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	1		
2	goose	0.01421114	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
2	goose	-0.017362056	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	1		
2	gore	0.020780952	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
2	gore	0.013375882	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
2	gore	-0.071831876	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	1		
2	gorge	-0.049643293	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
2	gorge	0.022611769	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
2	gorge	-0.07111759	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	1		
2	goth	-0.101925376	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	1		
2	goth	-0.12631661	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	1		
2	goth	0.017026644	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
2	guilt	-0.020574292	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	1		
2	guilt	0.015094331	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
2	guilt	0.016589283	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
2	gum	-0.091000481	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
2	gum	-0.068379416	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
2	gum	-0.012490141	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	1		
2	gush	-0.112389623	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	1		
2	gush	-0.062852369	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	1		
2	gush	-0.017173753	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	1		
3	babe	0.01897958	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
3	babe	0.033191628	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
3	babe	-0.042034297	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	1		
3	bade	0.017255327	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
3	bade	-0.066085601	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
3	bade	0.020635425	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
3	badge	0.01725466	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
3	badge	-0.059013605	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	1		
3	badge	-0.042959184	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	1		
3	bane	0.018574112	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
3	bane	0.032472946	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
3	bane	-0.039734171	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
3	bark	0.013130563	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
3	bark	0.028616986	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
3	bark	0.017126019	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
3	barn	0.020090703	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
3	barn	0.018713557	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
3	barn	0.023551433	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
3	bat	0.008466111	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
3	bat	0.023659432	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
3	bat	-0.024995465	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	1		
3	beak	0.020286476	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
3	beak	0.018620548	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
3	beak	-0.028911565	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	1		
3	bean	-0.019206349	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
3	bean	-0.053798186	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
3	bean	-0.061774376	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
3	bed	0.017590344	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
3	bed	-0.121636776	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	1		
3	bed	-0.065182666	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	1		
3	beige	0.015974598	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
3	beige	-0.120327054	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	1		
3	beige	0.018129848	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
3	belch	0.020061946	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
3	belch	0.019346328	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
3	belch	-0.033771387	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	1		
3	bell	-0.098824101	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
3	bell	-0.029373365	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
3	bell	-0.046693981	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
3	belt	0.019228428	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
3	belt	0.017954803	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
3	belt	0.017824958	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
3	best	-0.097301587	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
3	best	0.012195416	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
3	best	-0.062921391	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
3	bet	0.020497255	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
3	bet	-0.09687496	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
3	bet	0.011683184	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
3	bike	0.015400107	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
3	bike	-0.028177123	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	1		
3	bike	-0.083783155	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	1		
3	bin	0.015608179	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
3	bin	-0.070768141	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
3	bin	-0.080601858	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
3	binge	0.017206761	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
3	binge	0.016031746	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
3	binge	-0.04596841	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
3	bite	-0.088745276	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
3	bite	-0.07755102	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
3	bite	0.026779399	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
3	boast	0.023952	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
3	boast	-0.046512059	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	1		
3	boast	0.023730159	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
3	bolt	-0.118027656	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	1		
3	bolt	0.025693489	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
3	bolt	0.016582431	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
3	bone	0.013701642	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
3	bone	-0.092019449	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	1		
3	bone	-0.080077551	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	1		
3	bowl	-0.027737477	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
3	bowl	-0.049631141	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
3	bowl	-0.091828096	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
3	bud	0.095090703	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
3	bud	-0.15899093	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	1		
3	bud	-0.050890023	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	1		
3	bug	-0.096897959	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
3	bug	-0.077689342	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
3	bug	0.003845351	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
3	bum	-0.114890779	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	1		
3	bum	-0.055112164	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	1		
3	bum	0.020161355	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
3	bump	0.027124801	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
3	bump	0.025252818	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
3	bump	-0.061246569	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	1		
3	bun	0.011031532	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	0		
3	bun	-0.084781991	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
3	bun	-0.023722103	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	1		
3	bust	-0.063624213	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	1		
3	bust	-0.049631141	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	1		
3	bust	0.022421569	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
3	dab	-0.057538033	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	1		
3	dab	0.012696177	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
3	dab	0.027355573	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
3	daft	0.02150708	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
3	daft	0.023397097	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
3	daft	0.013692979	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
3	darn	0.020784683	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
3	darn	0.013854922	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
3	darn	0.019715442	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
3	dart	0.028375142	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
3	dart	0.021373875	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
3	dart	0.017352612	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
3	deaf	0.011832667	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
3	deaf	0.020746939	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
3	deaf	0.018525428	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
3	deal	-0.120723032	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
3	deal	-0.057294029	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
3	deal	-0.138442933	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	1		
3	dealt	0.018089569	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
3	dealt	0.018224426	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
3	dealt	0.016449401	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
3	deep	0.012967502	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
3	deep	0.019343628	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
3	deep	0.01731968	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
3	delve	-0.101834305	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
3	delve	0.012166622	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
3	delve	-0.13621967	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	1		
3	den	0.017823602	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	0		
3	den	-0.04732961	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
3	den	-0.057086168	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	1		
3	dense	-0.062324515	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	1		
3	dense	0.012807394	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
3	dense	0.012884719	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
3	dent	0.02087203	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
3	dent	0.018585255	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
3	dent	-0.063951219	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	1		
3	dibs	0.013017712	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
3	dibs	-0.059108088	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	1		
3	dibs	-0.062098536	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	1		
3	dill	0.015086342	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	0		
3	dill	-0.042526725	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
3	dill	-0.09524531	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	1		
3	din	0.020112156	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
3	din	-0.082736206	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	1		
3	din	0.012064873	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
3	dip	0.01508658	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
3	dip	0.009617989	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
3	dip	0.016419781	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
3	disc	-0.064020084	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	1		
3	disc	0.018405317	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
3	disc	0.021519011	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
3	ditch	0.025515684	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
3	ditch	0.018987702	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
3	ditch	0.021267007	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
3	does	0.02091048	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
3	does	0.018986515	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
3	does	-0.071388889	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	1		
3	done	0.020604945	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
