Speaker,Phoneme,File,TimeStamp,Ortho,Sylls,Cat,Lemma,FolLiquid,logForwardBigram,SpeechRate,MinPairExist,Closure,VOT,StopLength,VOTLengthRatio
s24,g,s2403a,557.97,girl,1,N,girl,TRUE,-8.541301475,3.586098275,TRUE,0.080531275,0.018776722,0.099307998,0.18907563
s24,g,s2402b,289.967,guess,1,V,guess,FALSE,-3.249721705,3.251315453,FALSE,0.026459681,0.026459681,0.052919361,0.5
s24,g,s2402b,295.648,guy,1,N,guy,FALSE,-6.021796752,4.968483255,FALSE,0.031565935,0.016711377,0.048277312,0.346153846
s24,g,s2402b,297.223,guy,1,N,guy,FALSE,-4.852959848,3.305613924,FALSE,0.054235278,0.022746041,0.076981319,0.295474817
s24,g,s2402a,351.157,grade,1,N,grade,TRUE,-1.158284621,1.954387208,FALSE,0.048303271,0.049019401,0.097322672,0.503679149
s24,g,s2402b,306.895,guilty,2,J,guilty,FALSE,-7.611346812,3.730359656,FALSE,0.064911991,0.018103992,0.083015983,0.21807839
s24,g,s2401a,298.955,games,1,N,game,FALSE,-7.987483009,2.391461325,TRUE,0.080443921,0.04055996,0.121003881,0.335195531
s24,g,s2401b,193.985,games,1,N,game,FALSE,-3.187623288,3.768466573,TRUE,0.055515648,0.019117971,0.074633619,0.256157635
s25,b,s2501a,50.078151,better,2,R,better,FALSE,-7.024694796,4.538159111,FALSE,0.028539988,0.018698613,0.047238602,0.395833333
s25,b,s2501a,233.715941,baby,2,N,baby,FALSE,-7.15541952,4.337192755,FALSE,0.052429394,0.01180965,0.064239044,0.183839136
s25,b,s2501b,381.358662,backed,1,V,back,FALSE,-9.327998415,4.519095677,TRUE,0.07367058,0.008815283,0.082485863,0.106870229
s25,b,s2502a,258.173761,big,1,J,big,FALSE,-4.170477204,4.644936978,TRUE,0.074210392,0.021387703,0.095598095,0.223725204
s25,b,s2501b,165.359107,baby,2,N,baby,FALSE,-7.15541952,6.179672431,FALSE,0.071471322,0.00686846,0.078339782,0.087675249
s25,b,s2501a,586.180441,big,1,J,big,FALSE,-4.044886278,5.603754765,TRUE,0.055825735,0.009841375,0.06566711,0.149867647
s25,b,s2501a,51.806695,better,2,R,better,FALSE,-7.296887006,3.335171383,FALSE,0.064682973,0.020666888,0.085349861,0.242143197
s25,b,s2503b,187.383924,book,1,N,book,FALSE,-6.495278808,3.90329639,FALSE,0.139429426,0.014860004,0.154289429,0.096312519
s25,b,s2503b,52.413306,bras,1,N,bra,TRUE,-6.077642235,4.007109614,FALSE,0.033630534,0.006496238,0.040126772,0.16189286
s25,b,s2501a,74.479703,breaks,1,V,break,TRUE,-10.52338427,4.025243105,FALSE,0.016730338,0.029524126,0.046254464,0.638297872
s25,b,s2503a,443.48575,bend,1,V,bend,FALSE,-10.98229721,6.07282966,FALSE,0.070280669,0.009818623,0.080099291,0.122580645
s25,b,s2503a,261.3475,back,1,N,back,FALSE,-5.518790736,4.173682881,TRUE,0.070603097,0.008125935,0.078729032,0.103213956
s25,b,s2502b,376.145705,back,1,R,back,FALSE,-2.943268712,3.129629896,TRUE,0.060378116,0,0.060378116,0
s25,b,s2502b,518.45656,best,1,J,best,FALSE,-5.077061195,3.657279284,TRUE,0.085993556,0.006911131,0.092904687,0.074389476
s25,b,s2502b,295.442906,brother,2,N,brother,TRUE,-4.652901621,4.018614221,FALSE,0.091832277,0.019581538,0.111413815,0.175755025
s25,b,s2501b,204.346783,back,1,R,back,FALSE,-3.020925535,2.819551191,TRUE,0.052718882,0.009444946,0.062163828,0.151936365
s25,b,s2502b,15.066312,best,1,J,best,FALSE,-5.077061195,0.873542749,TRUE,0.064391057,0.008637699,0.073028757,0.118278057
s25,b,s2501b,135.592782,back,1,R,back,FALSE,-3.020925535,6.35123922,TRUE,0.055859357,0.008453489,0.064312846,0.131443243
s25,b,s2501a,229.464961,baby,2,N,baby,FALSE,-5.993248537,4.841446657,FALSE,0.070143869,0.008857238,0.079001107,0.112115363
s25,b,s2501b,413.79979,borrow,2,V,borrow,FALSE,-9.285063918,6.578146739,FALSE,0.062163828,0.011963598,0.074127427,0.161392334
s25,b,s2503b,38.398875,bras,1,N,bra,TRUE,-11.05550062,2.956555778,FALSE,0.026591585,0.011731582,0.038323167,0.306122449
s25,b,s2501a,578.998276,bigger,2,J,big,FALSE,-7.153745335,1.651916088,TRUE,0.076492623,0.005904825,0.082397448,0.071662719
s25,b,s2503a,481.409562,big,1,J,big,FALSE,-7.657424135,4.592367232,TRUE,0.04030803,0.005167696,0.045475727,0.113636364
s25,b,s2503a,10.514563,bad,1,J,bad,FALSE,-5.519873429,3.245163591,TRUE,0.062920088,0.003251292,0.06617138,0.049134412
s25,b,s2501a,228.28659,best,1,J,best,FALSE,-6.765375028,4.841446657,TRUE,0.091794895,0.010825513,0.102620408,0.105490838
s25,b,s2501a,324.286316,bad,1,J,bad,FALSE,-4.524160039,4.941263635,TRUE,0.064239044,0.005904825,0.070143869,0.084181629
s25,b,s2503b,69.571969,boys,1,N,boy,FALSE,-5.916201985,3.521126761,FALSE,0.076646334,0.012513687,0.089160022,0.140350877
s25,b,s2501b,282.153602,bad,1,J,bad,FALSE,-4.130122922,2.92865095,TRUE,0.070269628,0.009510175,0.079779803,0.119205298
s25,b,s2503a,298.705,back,1,R,back,FALSE,-3.020925535,5.923825528,TRUE,0.061243741,0.00811664,0.069360381,0.117021277
s25,b,s2502a,14.265813,better,2,J,better,FALSE,-4.667308603,1.778440016,FALSE,0.118079335,0.015118099,0.133197434,0.113501428
s25,b,s2502a,399.718277,bad,1,J,bad,FALSE,-7.094763401,5.671747607,TRUE,0.082818456,0.009339796,0.092158252,0.101345195
s25,b,s2503b,86.546688,back,1,R,back,FALSE,-2.943268712,5.036807985,TRUE,0.069039935,0.010167371,0.079207306,0.128364054
s25,b,s2502b,263.56431,baby,2,N,baby,FALSE,-7.15541952,5.555574549,FALSE,0.063035898,0.003455565,0.066491463,0.051970062
s25,b,s2501b,83.87875,business,2,N,business,FALSE,-6.577861059,5.634875371,FALSE,0.087176606,0.012151891,0.099328496,0.122340426
s25,b,s2502a,178.322415,borrow,2,V,borrow,FALSE,-9.285063918,5.927905511,FALSE,0.072439797,0.015720966,0.088160763,0.178321575
s25,b,s2501b,512.164155,brand,1,N,brand,TRUE,-8.398068834,4.599389858,FALSE,0.055410351,0.013852588,0.069262938,0.2
s25,b,s2501b,99.779857,books,1,N,book,FALSE,-6.5671523,5.15558963,FALSE,0.07925146,0.011095204,0.090346664,0.122807018
s25,b,s2502a,306.595725,busy,2,J,busy,FALSE,-6.162261409,4.195473085,FALSE,0.067972311,0.016931932,0.084904243,0.199423858
s25,b,s2502b,88.464875,best,1,J,best,FALSE,-4.223360747,3.525930082,TRUE,0.100527535,0.008062986,0.108590521,0.074251289
s25,b,s2503a,157.049212,bad,1,J,bad,FALSE,-3.672793332,4.772059591,TRUE,0.066802151,0.009086712,0.075888863,0.119737098
s25,b,s2503a,297.545,blame,1,V,blame,TRUE,-10.71993295,5.923825528,FALSE,0.066944236,0.014757528,0.081701764,0.180626797
s25,b,s2503a,208.377625,back,1,R,back,FALSE,-5.437959736,4.153219831,TRUE,0.061183862,0,0.061183862,0
s25,b,s2501a,542.433185,build,1,V,build,FALSE,-9.739669467,3.434629307,FALSE,0.070143869,0.012793788,0.082937657,0.154257889
s25,b,s2502a,175.618875,back,1,R,back,FALSE,-5.063942879,2.433294279,TRUE,0.049438725,0,0.049438725,0
s25,b,s2502a,240.311273,busy,2,J,busy,FALSE,-6.06577654,4.544785223,FALSE,0.067483143,0.01247616,0.079959303,0.156031379
s25,b,s2502b,452.236944,barred,1,V,bar,FALSE,-7.536897206,3.635925122,TRUE,0.04115065,0.009214841,0.050365491,0.182959425
s25,b,s2501b,395.560062,bus,1,N,bus,FALSE,-7.172888173,5.376464273,TRUE,0.075732385,0.011333935,0.087066321,0.130175885
s25,d,s2502b,368.280379,dreamed,1,V,dream,TRUE,-8.016811921,4.431147719,FALSE,0.089528567,0.047226062,0.136754628,0.345334284
s25,d,s2501b,509.821562,drove,1,V,drive,TRUE,-7.45736851,2.85809964,FALSE,0.046138221,0.044076415,0.090214636,0.488572778
s25,d,s2503b,175.680867,drunk,1,J,drunk,TRUE,-9.691607194,2.077174295,TRUE,0.058872564,0.048490538,0.107363102,0.451649935
s25,d,s2501b,447.575644,down,1,R,down,FALSE,-4.397604461,6.110717026,TRUE,0.05621283,0.011963598,0.068176428,0.175479982
s25,d,s2501b,332.039157,drawn,1,V,draw,TRUE,-6.982862519,4.161596888,FALSE,0.014938614,0.026417153,0.041355767,0.638777978
s25,d,s2501b,355.294486,door,1,N,door,FALSE,-6.703434979,3.937841952,FALSE,0.057126524,0.008815283,0.065941807,0.133682765
s25,d,s2502a,172.181938,dad,1,N,dad,FALSE,-4.387262639,3.567203134,FALSE,0.079857063,0.018668647,0.09852571,0.189479957
s25,d,s2503b,251.321148,die,1,V,die,FALSE,-10.15967096,5.594784169,TRUE,0.057308353,0.009385265,0.066693619,0.14072209
s25,d,s2503a,199.080375,drawn,1,V,draw,TRUE,-5.517954821,3.661433136,FALSE,0.069059012,0.033923725,0.102982738,0.329411765
s25,d,s2502a,304.885746,drive,1,N,drive,TRUE,-3.946531793,4.003362825,FALSE,0.048366917,0.027625783,0.0759927,0.363532067
s25,d,s2501a,238.512267,daughter,2,N,daughter,FALSE,-4.034929217,4.068507151,FALSE,0.045540431,0.014762063,0.060302494,0.244800207
s25,d,s2502b,145.640221,daughter,2,N,daughter,FALSE,-7.120409041,5.044030786,FALSE,0.079794142,0.013822262,0.093616404,0.147647862
s25,d,s2502b,297.203743,daughter,2,N,daughter,FALSE,-5.528370232,5.607722956,FALSE,0.055605184,0.013822262,0.069427446,0.199089306
s25,d,s2501b,78.844582,deals,1,V,deal,FALSE,-8.817413541,3.869631596,FALSE,0.06935795,0.023775438,0.093133388,0.255283723
s25,d,s2501b,325.478937,door,1,N,door,FALSE,-6.703434979,4.984388371,FALSE,0.065897875,0.005811774,0.071709649,0.08104591
s25,d,s2502a,266.788,doctor,2,N,doctor,FALSE,-7.093453731,6.079708874,FALSE,0.054360412,0.011585006,0.065945418,0.175675676
s25,d,s2501b,373.428345,desk,1,N,desk,FALSE,-7.526374004,2.973341024,FALSE,0.077448558,0.01637124,0.093819798,0.174496644
s25,d,s2501b,434.100688,down,1,R,down,FALSE,-6.302898475,3.583859444,TRUE,0.066287439,0.013222925,0.079510364,0.166304416
s25,d,s2502b,196.773819,daughter,2,N,daughter,FALSE,-4.034929217,4.666640409,FALSE,0.062516315,0.011518552,0.074034866,0.155582798
s25,d,s2502b,168.225007,drive,1,N,drive,TRUE,-5.945420627,2.156185914,FALSE,0.045238487,0.049529772,0.094768259,0.522640939
s25,d,s2503b,205.335455,drugs,1,N,drug,TRUE,-7.766501422,3.547015693,FALSE,0.046144222,0.050836854,0.096981076,0.524193548
s25,d,s2501a,279.147915,down,1,R,down,FALSE,-4.397604461,6.401571044,TRUE,0.040619743,0.012793788,0.053413531,0.23952335
s25,d,s2503a,221.5755,draw,1,V,draw,TRUE,-7.734253297,4.467317108,FALSE,0.054852796,0.035135287,0.089988083,0.390443778
s25,d,s2503b,73.837303,deal,1,V,deal,FALSE,-6.043375717,4.385599446,FALSE,0.070604146,0.031284218,0.101888364,0.307044071
s25,d,s2502a,307.997977,driving,2,N,driving,TRUE,-9.178028083,4.195473085,FALSE,0.051931534,0.034755018,0.086686552,0.400927446
s25,d,s2502b,236.222688,deal,1,N,deal,FALSE,-6.700116102,2.081530063,FALSE,0.101047118,0.016125972,0.11717309,0.137625219
s25,d,s2503a,375.439562,dream,1,V,dream,TRUE,-9.402712265,6.077543376,FALSE,0.07163055,0.053105408,0.124735958,0.425742574
s25,d,s2503a,357.084375,daughter,2,N,daughter,FALSE,-4.034929217,4.247996794,FALSE,0.067138538,0.012350095,0.079488633,0.155369321
s25,g,s2502a,339.463371,girls,1,N,girl,TRUE,-5.45978814,1.196398362,TRUE,0.055006982,0.050795795,0.105802777,0.480098882
s25,g,s2503a,464.828438,girls,1,N,girl,TRUE,-5.799538264,4.929577465,TRUE,0.042375109,0.017570167,0.059945276,0.293103448
s25,g,s2501a,579.30012,garden,2,N,garden,FALSE,-6.562444362,1.651916088,FALSE,0.047238602,0.018698613,0.065937215,0.28358209
s25,g,s2503a,350.923125,girls,1,N,girl,TRUE,-7.006851015,4.452193239,TRUE,0.053553433,0.03643278,0.089986213,0.404870685
s25,g,s2501a,182.173923,grandchild,2,N,grandchild,TRUE,-10.13164365,2.388348951,FALSE,0.060302494,0.041333776,0.10163627,0.406683325
s25,g,s2503a,288.142253,grade,1,N,grade,TRUE,-0.928975892,3.256630383,FALSE,0.050378111,0.047224089,0.097602201,0.483842466
s25,g,s2502b,524.155865,group,1,N,group,TRUE,-6.348480692,4.942106313,FALSE,0.053821057,0.025340814,0.07916187,0.320113882
s25,g,s2501a,200.370092,guess,1,N,guess,FALSE,-3.249721705,5.219533582,FALSE,0.041603881,0.029524126,0.071128007,0.415084399
s25,g,s2503a,528.293312,guy,1,N,guy,FALSE,-4.429262823,5.104326768,FALSE,0.068225738,0.022741913,0.090967651,0.25
s25,g,s2502b,515.894062,group,1,N,group,TRUE,-6.348480692,2.414895073,FALSE,0.059060749,0.034555655,0.093616404,0.369119656
s25,g,s2503a,515.395687,girls,1,N,girl,TRUE,-5.799538264,3.16307302,TRUE,0.033270576,0.024005352,0.057275929,0.419117647
s25,g,s2502b,95.845059,girl,1,N,girl,TRUE,-5.711439616,5.932384378,TRUE,0.056757039,0.028796379,0.085553418,0.336589464
s25,g,s2502a,572.512375,girls,1,N,girl,TRUE,-6.152797357,3.727556118,TRUE,0.065181389,0.04669898,0.11188037,0.41740102
s25,g,s2503b,68.456375,guys,1,N,guy,FALSE,-3.423265368,3.521126761,FALSE,0.071171596,0.050836854,0.12200845,0.416666667
s25,g,s2502a,539.673125,gets,1,V,get,FALSE,-5.593471553,5.32761225,FALSE,0.096793007,0.026582497,0.123375503,0.215460086
s25,g,s2502b,148.878907,girlfriend,2,N,girlfriend,TRUE,-5.017544659,3.48700162,FALSE,0.03256808,0.029948234,0.062516315,0.4790467
s25,g,s2503a,456.000563,guys,1,N,guy,FALSE,-6.765955415,3.961097496,FALSE,0.075448365,0.022737863,0.098186228,0.231578947
s25,g,s2501a,382.85425,growth,1,N,growth,TRUE,-8.185905801,5.241857561,FALSE,0.059318356,0.033460676,0.092779032,0.360649116
s25,g,s2503a,360.194375,girls,1,N,girl,TRUE,-7.006851015,4.247996794,TRUE,0.054340417,0.038285294,0.092625711,0.413333333
s25,g,s2502a,336.449863,guess,1,N,guess,FALSE,-3.249721705,4.898078716,FALSE,0.067972311,0.043666561,0.111638872,0.391141185
s25,g,s2501a,574.734213,garden,2,V,garden,FALSE,-9.333638588,2.994526604,FALSE,0.049476981,0.025587576,0.075064557,0.340874267
s25,g,s2502a,347.754462,guess,1,N,guess,FALSE,-3.249721705,3.334986004,FALSE,0.055496151,0.023170012,0.078666163,0.294535935
s25,g,s2503a,423.1645,girls,1,N,girl,TRUE,-8.507747939,5.262497419,TRUE,0.063562663,0.024804942,0.088367605,0.280701754
s25,g,s2503a,423.851139,girls,1,N,girl,TRUE,-5.799538264,5.262497419,TRUE,0.063562663,0.024804942,0.088367605,0.280701754
s25,g,s2502b,164.721639,girl,1,N,girl,TRUE,-4.33118471,3.823422862,TRUE,0.048061781,0.018429683,0.066491463,0.277173665
s25,g,s2503a,435.164625,girls,1,N,girl,TRUE,-9.38707755,3.652346685,TRUE,0.073898056,0.015503089,0.089401144,0.173410405
s25,g,s2502a,394.456437,gets,1,V,get,FALSE,-4.716528765,4.272362137,FALSE,0.032664392,0.015805809,0.0484702,0.326093324
s25,g,s2503b,172.963938,guy,1,N,guy,FALSE,-5.858500966,4.431706199,FALSE,0.069039935,0.01720632,0.086246255,0.199502227
s25,g,s2501b,49.110637,gets,1,V,get,FALSE,-4.606771267,3.926087477,FALSE,0.060614445,0.026945496,0.087559941,0.307737717
s25,g,s2503a,76.738,geared,1,V,gear,FALSE,-9.989045441,2.433252833,FALSE,0.062329687,0.022741913,0.0850716,0.267326733
s25,g,s2503a,460.334937,guys,1,N,guy,FALSE,-6.967908762,4.947636687,FALSE,0.07093927,0.023771403,0.094710672,0.250989693
s25,g,s2503b,191.4081,guys,1,N,guy,FALSE,-3.423265368,3.528185616,FALSE,0.058090459,0.026591585,0.084682044,0.314016811
s25,g,s2503b,195.768812,guy,1,N,guy,FALSE,-5.2085167,4.524138216,FALSE,0.02524203,0.015642109,0.040884139,0.382596028
s25,g,s2501a,192.209584,grandma,2,N,grandma,TRUE,-9.316812616,2.895420314,FALSE,0.034444814,0.031492401,0.065937215,0.47761194
s25,g,s2501a,197.246023,grandma,2,N,grandma,TRUE,-9.621320661,5.331900119,FALSE,0.040619743,0.050191014,0.090810757,0.552698993
s25,g,s2503a,487.747688,girls,1,N,girl,TRUE,-7.006851015,2.886446772,TRUE,0.055170196,0.023584206,0.078754402,0.299465241
s25,g,s2503a,501.705902,girls,1,N,girl,TRUE,-7.006851015,4.728643036,TRUE,0.048316264,0.036218602,0.084534866,0.428445723
s25,g,s2502a,179.765288,guess,1,N,guess,FALSE,-3.249721705,3.987216982,FALSE,0.058683952,0.017686087,0.076370039,0.231584104
s25,g,s2503b,458.697875,guess,1,N,guess,FALSE,-3.249721705,3.295091961,FALSE,0.067475724,0.021898953,0.089374677,0.245024133
s25,g,s2502b,511.832759,group,1,N,group,TRUE,-6.348480692,5.189876344,FALSE,0.059060749,0.031100089,0.090160838,0.344940108
s26,b,s2601a,440.140961,breast,1,N,breast,TRUE,-11.06823964,3.034545877,FALSE,0.126632789,0.007516714,0.134149503,0.056032365
s26,b,s2601a,262.610165,breast,1,V,breast,TRUE,-10.94761166,2.297560772,FALSE,0.114185867,0.016424809,0.130610676,0.125753956
s26,b,s2602b,324.413138,boy,1,N,boy,FALSE,-7.339463238,2.410861413,FALSE,0.09807761,0.024429066,0.122506676,0.199410083
s26,b,s2603b,254.141641,brothers,2,N,brother,TRUE,-6.221517413,4.268166578,FALSE,0.09587337,0.00491509,0.100788461,0.048766401
s26,b,s2603b,159.247018,big,1,J,big,FALSE,-4.044886278,3.980680431,TRUE,0.091599165,0.01166207,0.103261235,0.112937538
s26,b,s2601b,15.796068,bed,1,N,bed,FALSE,-8.962597871,4.915950358,FALSE,0.051837467,0.025278501,0.077115968,0.327798534
s26,b,s2601a,130.935341,breast,1,N,breast,TRUE,-11.75118265,2.615414424,FALSE,0.098689704,0.00835231,0.107042014,0.078028336
s26,b,s2602a,132.201318,busy,2,J,busy,FALSE,-5.482720128,2.825898694,FALSE,0.065425393,6.29E-05,0.065488272,0.000960162
s26,b,s2601a,260.885625,bed,1,N,bed,FALSE,-7.675662644,2.893890675,FALSE,0.088357762,0.003954725,0.092312487,0.042840625
s26,b,s2603a,333.322703,bigot,2,N,bigot,FALSE,-11.63622368,4.763651434,FALSE,0.089692139,0.00808656,0.097778699,0.082702678
s26,b,s2601a,137.585125,baby,2,N,baby,FALSE,-7.15541952,3.779974013,FALSE,0.079282836,0,0.079282836,0
s26,b,s2601b,58.599993,brother,2,N,brother,TRUE,-5.445011813,3.206660276,FALSE,0.067775499,0.008621294,0.076396792,0.112848895
s26,b,s2601b,4.042649,bed,1,N,bed,FALSE,-7.526374004,3.334738926,FALSE,0.097380869,0.006760154,0.104141023,0.064913455
s26,b,s2602a,311.233311,bunch,1,N,bunch,FALSE,-5.533071561,1.617883436,TRUE,0.065029444,0.014818108,0.079847551,0.185579988
s26,b,s2603b,6.6025,better,2,J,better,FALSE,-6.554453317,3.468460092,FALSE,0.092100785,0.003540849,0.095641634,0.037022046
s26,b,s2602b,227.127828,build,1,V,build,FALSE,-9.089867624,4.109585902,FALSE,0.046782122,0.005553437,0.052335559,0.106112119
s26,b,s2602b,228.235125,built,1,V,build,FALSE,-8.347412443,4.109585902,FALSE,0.087731855,0.018548401,0.106280256,0.174523488
s26,b,s2601a,114.011438,baby,2,N,baby,FALSE,-7.15541952,4.144764792,FALSE,0.07252416,0.008480207,0.081004367,0.104688268
s26,b,s2602b,236.159295,build,1,V,build,FALSE,-6.958735991,3.646486504,FALSE,0.065619547,0.025038145,0.090657692,0.276183351
s26,b,s2601a,389.429564,books,1,N,book,FALSE,-6.632499089,3.357651826,FALSE,0.081841362,0.016252154,0.098093516,0.16568021
s26,b,s2601b,413.940505,babies,2,N,baby,FALSE,-5.454133399,4.016754329,FALSE,0.045317236,0.010716801,0.056034037,0.191255202
s26,b,s2602a,472.40625,better,2,R,better,FALSE,-5.516690315,4.552861411,FALSE,0.080155976,0.028850524,0.1090065,0.264667923
s26,b,s2601a,451.589617,baby,2,N,baby,FALSE,-6.397649714,3.245457171,FALSE,0.08234431,0.001405158,0.083749468,0.016778108
s26,b,s2601b,285.772939,blame,1,N,blame,TRUE,-10.35290455,3.293883588,FALSE,0.07705039,0.020035998,0.097086389,0.206372886
s26,b,s2603b,9.959632,bunch,1,N,bunch,FALSE,-5.533071561,3.519484747,TRUE,0.082246913,0,0.082246913,0
s26,b,s2602a,449.127095,blink,1,N,blink,TRUE,-10.94194592,3.050082352,FALSE,0.073613382,0.022322821,0.095936203,0.232684021
s26,b,s2603b,241.176476,brother,2,N,brother,TRUE,-4.652901621,3.704876915,FALSE,0.086525541,0.004712508,0.091238049,0.051650692
s26,b,s2603a,287.687331,brother,2,N,brother,TRUE,-7.286469893,4.766976566,FALSE,0.036737409,0.011466156,0.048203565,0.237869455
s26,b,s2601a,567.163375,babies,2,N,baby,FALSE,-7.776654443,4.714997604,FALSE,0.07707435,0.001695377,0.078769728,0.02152321
s26,b,s2603a,313.993598,black,1,J,black,TRUE,-6.913794478,4.554757292,TRUE,0.036338313,0.031098317,0.067436631,0.461148741
s26,b,s2603a,324.217221,black,1,J,black,TRUE,-8.591291933,3.754898265,TRUE,0.07577596,0.011479544,0.087255504,0.131562404
s26,b,s2602a,222.588577,bright,1,J,bright,TRUE,-6.533565519,2.59656705,FALSE,0.079335271,0.027863979,0.10719925,0.259926995
s26,b,s2601b,58.239409,baby,2,N,baby,FALSE,-7.137807641,3.206660276,FALSE,0.080760874,0.008483991,0.089244865,0.095064191
s26,b,s2601a,492.556972,bed,1,N,bed,FALSE,-7.089150065,3.912564359,FALSE,0.08876212,0.00115767,0.08991979,0.012874476
s26,b,s2601b,203.76517,busy,2,J,busy,FALSE,-5.482720128,3.240417949,FALSE,0.09283981,0.008248637,0.101088448,0.08159822
s26,b,s2601b,535.854183,back,1,R,back,FALSE,-2.949688334,2.823856979,TRUE,0.080596352,0,0.080596352,0
s26,b,s2603b,59.336397,baby,2,N,baby,FALSE,-7.494616372,2.751271947,FALSE,0.086430666,0.008995792,0.095426458,0.094269365
s26,b,s2601a,441.987952,bottle,2,V,bottle,FALSE,-11.63622368,3.034545877,FALSE,0.081817167,0.007126388,0.088943555,0.080122587
s26,b,s2603b,55.685605,baby,2,N,baby,FALSE,-7.494616372,2.403846154,FALSE,0.081541799,0.012700987,0.094242786,0.134768795
s26,b,s2602b,196.612049,bus,1,N,bus,FALSE,-6.239065251,3.256680571,TRUE,0.055212174,0,0.055212174,0
s26,b,s2603a,30.451378,buttons,2,N,button,FALSE,-11.20544077,5.159793058,FALSE,0.092413328,0.010763896,0.103177224,0.104324344
s26,d,s2602a,55.218937,doubt,1,N,doubt,FALSE,-8.414970594,3.802753701,FALSE,0.035420956,0.014967476,0.050388431,0.297041903
s26,d,s2601b,515.371563,daughter,2,N,daughter,FALSE,-5.528370232,3.833599729,FALSE,0.076289159,0.010573798,0.086862957,0.121729656
s26,d,s2601a,574.275515,drunk,1,N,drunk,TRUE,-11.02434545,3.947368421,TRUE,0.055893105,0.028754906,0.084648011,0.339699728
s26,d,s2603b,239.46356,dad,1,N,dad,FALSE,-4.26612861,3.793094293,FALSE,0.075284885,0,0.075284885,0
s26,d,s2603b,56.831643,dad,1,N,dad,FALSE,-4.387262639,2.409345949,FALSE,0.061518145,0.008633676,0.070151821,0.123071301
s26,d,s2601a,573.768687,drugs,1,N,drug,TRUE,-6.251702673,3.947368421,FALSE,0.029538275,0.043462402,0.073000677,0.595369846
s26,d,s2603a,315.597149,dad,1,N,dad,FALSE,-4.387262639,4.554757292,FALSE,0.076265399,0.00803359,0.084298989,0.095298768
s26,d,s2603a,313.796779,date,1,V,date,FALSE,-7.485187338,4.554757292,FALSE,0.029203646,0.021433154,0.050636801,0.423272286
s26,d,s2603b,34.768583,dad,1,N,dad,FALSE,-4.387262639,1.693050746,FALSE,0.047165374,0.001026959,0.048192334,0.021309601
s26,d,s2602b,307.61525,dishes,2,N,dish,FALSE,-5.572154129,2.531043957,FALSE,0.115210242,0.034223077,0.149433319,0.229019049
s26,d,s2603b,45.835775,dirt,1,N,dirt,TRUE,-9.311266291,2.577170138,FALSE,0.079748172,0.011527756,0.091275928,0.126295688
s26,d,s2603a,12.396847,days,1,N,day,FALSE,-2.89941026,1.962290019,FALSE,0.05356626,0.017918613,0.071484873,0.250663003
s26,d,s2601b,291.524772,died,1,V,die,FALSE,-7.539861924,2.530569277,TRUE,0.042672891,0.013562332,0.056235223,0.241171476
s26,d,s2603b,80.800272,dad,1,N,dad,FALSE,-4.387262639,2.950271986,FALSE,0.025086065,0.001631089,0.026717154,0.061050246
s26,d,s2601b,520.184017,dad,1,N,dad,FALSE,-4.26612861,3.55938087,FALSE,0.03190454,0.005840204,0.037744744,0.15472893
s26,d,s2601a,387.499193,doctor,2,N,doctor,FALSE,-5.99021373,3.357651826,FALSE,0.045937945,0.002465842,0.048403787,0.05094317
s26,d,s2601b,328.645312,die,1,V,die,FALSE,-8.345250307,1.444434815,TRUE,0.058769713,0.005142674,0.063912387,0.080464427
s26,g,s2601a,505.33583,guys,1,N,guy,FALSE,-3.423265368,5.087323915,FALSE,0.066448157,0.004609347,0.071057504,0.064867836
s26,g,s2602b,199.128273,gear,1,V,gear,FALSE,-11.63622368,2.909925793,FALSE,0.131900514,0.030483823,0.162384337,0.187726373
s26,g,s2601b,198.648411,guess,1,N,guess,FALSE,-3.249721705,3.168469086,FALSE,0.066586043,0.025322634,0.091908677,0.275519512
s26,g,s2601b,154.2535,guess,1,N,guess,FALSE,-3.249721705,3.493654824,FALSE,0.035569514,0.009045047,0.044614561,0.202737551
s26,g,s2602a,318.918438,guilty,2,J,guilty,FALSE,-5.336335379,3.892689451,FALSE,0.091345131,0.014814438,0.10615957,0.13954878
s26,g,s2602a,282.830171,grade,1,N,grade,TRUE,-1.158284621,3.651983259,FALSE,0.072072332,0.026403249,0.098475581,0.26811976
s26,g,s2601b,196.208144,guess,1,V,guess,FALSE,-3.249721705,1.209996995,FALSE,0.055591228,0.013206812,0.06879804,0.191964948
s26,g,s2602b,344.52575,girl,1,N,girl,TRUE,-6.486668822,2.307262802,TRUE,0.064906403,0.023791946,0.088698349,0.268234373
s30,b,s3001a,14.874096,born,1,V,born,FALSE,-4.998599664,5.167288081,TRUE,0.07427988,0.013660667,0.087940547,0.155339806
s30,b,s3001a,16.117625,born,1,V,born,FALSE,-4.998599664,3.789467986,TRUE,0.057990144,0.011953084,0.069943228,0.170896946
s30,b,s3003a,455.782406,big,1,J,big,FALSE,-5.576753779,4.257855744,TRUE,0.097246686,0.012165883,0.109412569,0.11119274
s30,b,s3002a,373.787169,big,1,J,big,FALSE,-4.044886278,6.564469341,TRUE,0.058909267,0.013924466,0.072833733,0.191181549
s30,b,s3002a,388.151524,big,1,J,big,FALSE,-4.044886278,5.467467455,TRUE,0.111330786,0.013924466,0.125255252,0.111168719
